Id,SalePrice
2735,133147.6814530454
2736,140758.71191305364
2737,116243.32114664701
2738,132910.92820120137
2739,165116.93722035602
2740,123963.62747551122
2741,146956.6225502982
2742,157633.55196336703
2743,150335.44484834978
2744,152501.47636652837
2745,146122.4806937253
2746,130923.82120125045
2747,132874.13342231084
2748,127158.5935220944
2749,128631.93876378605
2750,130308.29426229898
2751,130930.28010391115
2752,231610.9468256295
2753,149764.76712436596
2754,239789.39968439803
2755,123020.03061861286
2756,103318.25363732001
2757,81021.19203768503
2758,84285.1259039989
2759,145376.16678357028
2760,105836.37512585956
2761,135341.95718609553
2762,135226.76433613198
2763,179639.2459330275
2764,140301.2292814992
2765,255229.04675953306
2766,132495.6096062142
2767,93600.68002072407
2768,124678.8914247159
2769,126622.27369306608
2770,139203.8872706191
2771,116229.21976949458
2772,115554.5845907082
2773,167809.2176426531
2774,126408.4302057579
2775,121283.96204704144
2776,145473.58105235995
2777,150634.50276723673
2778,96771.01721324195
2779,132036.4385073972
2780,107837.68473927632
2781,91000.88410941442
2782,93764.68084276424
2783,89724.57535647674
2784,119649.29216957322
2785,140884.03313892608
2786,72846.64785123583
2787,113621.32385239049
2788,72565.28788374696
2789,169729.7651292486
2790,100842.56006866212
2791,113437.9755713761
2792,51459.185131498176
2793,164093.30562572504
2794,108646.59965572116
2795,119324.4977074797
2796,90228.2321807018
2797,197459.4979084157
2798,90487.2651864059
2799,109648.95738039046
2800,74692.80105365768
2801,106011.10631835286
2802,136729.00962626078
2803,165614.57932891458
2804,135220.13973880385
2805,94683.32437731711
2806,82414.53500021939
2807,148427.04791973403
2808,141872.80575414348
2809,123212.65157835951
2810,129866.48151126543
2811,151680.19007897342
2812,152871.86135466947
2813,167386.3965891146
2814,156090.67634221306
2815,100036.72366989173
2816,206645.2183313982
2817,168517.04418616393
2818,131500.9707389555
2819,162966.73668472303
2820,143265.4904965087
2821,123566.0949050202
2822,202870.42560749306
2823,294287.45776601945
2824,172170.28185675907
2825,144687.72589997356
2826,128504.91632798049
2827,134923.50323777858
2828,241317.016243846
2829,229517.7220458246
2830,249774.2693631446
2831,187699.5732990915
2832,235145.91073198558
2833,300939.27573974227
2834,224192.19666662527
2835,248325.58211578976
2836,188415.92154639825
2837,175520.85578463823
2838,140956.42930705863
2839,183700.32694209495
2840,190255.54445282833
2841,200726.84538014326
2842,237328.76493063112
2843,139027.21122940147
2844,150764.85952296737
2845,118040.069320532
2846,202289.48652093377
2847,201121.9962295671
2848,198572.36852658185
2849,197753.51826640428
2850,268192.22017223696
2851,228034.2657635119
2852,224863.28809890468
2853,238038.06691197687
2854,144170.74692330795
2855,207438.522116622
2856,196653.32787253393
2857,185653.31769089587
2858,196578.04535610203
2859,136722.64044405863
2860,121648.46565170854
2861,127552.04271437871
2862,199174.72896361243
2863,121076.44713582969
2864,249644.45803526125
2865,145578.24198943208
2866,145434.82139107282
2867,93029.36084458127
2868,105203.4883936047
2869,111855.20369851922
2870,146579.0207433788
2871,90930.930911961
2872,51841.59252240365
2873,109809.53244911229
2874,116204.71343599069
2875,118691.96565044334
2876,153776.06931994663
2877,127971.46018744714
2878,181355.5641289597
2879,145252.09822846146
2880,96652.05861244579
2881,156258.26382138507
2882,165550.79243508246
2883,194952.8467708067
2884,211767.17939280882
2885,194455.22687429885
2886,236321.504517388
2887,103217.5908148624
2888,134328.74356420318
2889,49285.25481665885
2890,69882.76153646666
2891,134738.6353806069
2892,53666.84001679557
2893,103774.54051639658
2894,65756.47073428112
2895,340223.37961146794
2896,286473.6300007405
2897,191210.71928454773
2898,139856.58163605828
2899,210371.17416199512
2900,158198.97642711728
2901,203789.78234755865
2902,189409.41962895985
2903,335013.550763906
2904,373709.96732882666
2905,97518.73081961671
2906,230610.14477592433
2907,115597.28078729086
2908,129652.03202776796
2909,144164.04191667782
2910,77555.16270918865
2911,78499.9783888232
2912,143927.37658341386
2913,76519.41575853193
2914,74961.80468517351
2915,86413.94010612988
2916,82371.78274867174
2917,177852.92323284177
2918,113884.23536231127
2919,212510.08761034763
